Name;New_Measure_03-09-2020;
Description;;
Measure-Intervall;00:00:00.0100000;
;;

Time SN:62242 (S30X):P1;SN:62242 (S30X):P1 bar;Time SN:62242 (S30X):TOB1;SN:62242 (S30X):TOB1 °C;
03.09.2020 15:39:44.433;0.1763734;03.09.2020 15:39:44.465;12.6872559;
03.09.2020 15:39:44.497;0.176551;03.09.2020 15:39:44.529;12.6872559;
03.09.2020 15:39:44.561;0.1764623;03.09.2020 15:39:44.593;12.6872559;
03.09.2020 15:39:44.625;0.1767284;03.09.2020 15:39:44.656;12.6872559;
03.09.2020 15:39:44.688;0.176551;03.09.2020 15:39:44.720;12.6872559;
03.09.2020 15:39:44.752;0.1766397;03.09.2020 15:39:44.784;12.6872559;
03.09.2020 15:39:44.816;0.1767284;03.09.2020 15:39:44.848;12.6872559;
03.09.2020 15:39:44.880;0.176107;03.09.2020 15:39:44.912;12.6872559;
03.09.2020 15:39:44.943;0.176551;03.09.2020 15:39:44.975;12.6872559;
03.09.2020 15:39:45.007;0.1766397;03.09.2020 15:39:45.039;12.6872559;
03.09.2020 15:39:45.071;0.176551;03.09.2020 15:39:45.103;12.6872559;
03.09.2020 15:39:45.135;0.1770831;03.09.2020 15:39:45.167;12.6872559;
03.09.2020 15:39:45.199;0.1769944;03.09.2020 15:39:45.231;12.6872559;
03.09.2020 15:39:45.262;0.1771718;03.09.2020 15:39:45.294;12.6872559;
03.09.2020 15:39:45.326;0.1771718;03.09.2020 15:39:45.358;12.6872559;
03.09.2020 15:39:45.390;0.1769944;03.09.2020 15:39:45.422;12.6872559;
03.09.2020 15:39:45.454;0.1769944;03.09.2020 15:39:45.486;12.6872559;
03.09.2020 15:39:45.518;0.1769944;03.09.2020 15:39:45.549;12.6872559;
03.09.2020 15:39:45.581;0.1769944;03.09.2020 15:39:45.613;12.6872559;
03.09.2020 15:39:45.645;0.1771718;03.09.2020 15:39:45.677;12.6872559;
03.09.2020 15:39:45.709;0.1768171;03.09.2020 15:39:45.741;12.6872559;
03.09.2020 15:39:45.773;0.1767284;03.09.2020 15:39:45.805;12.6872559;
03.09.2020 15:39:45.837;0.1770831;03.09.2020 15:39:45.868;12.6872559;
03.09.2020 15:39:45.900;0.1767284;03.09.2020 15:39:45.932;12.6872559;
03.09.2020 15:39:45.964;0.1767284;03.09.2020 15:39:45.996;12.6872559;
03.09.2020 15:39:46.028;0.1768171;03.09.2020 15:39:46.060;12.6540527;
03.09.2020 15:39:46.092;0.1767939;03.09.2020 15:39:46.124;12.6540527;
03.09.2020 15:39:46.155;0.1764389;03.09.2020 15:39:46.187;12.6540527;
03.09.2020 15:39:46.219;0.1767052;03.09.2020 15:39:46.251;12.6540527;
03.09.2020 15:39:46.283;0.1767939;03.09.2020 15:39:46.315;12.6540527;
03.09.2020 15:39:46.347;0.1762615;03.09.2020 15:39:46.379;12.6540527;
03.09.2020 15:39:46.411;0.1765276;03.09.2020 15:39:46.443;12.6540527;
03.09.2020 15:39:46.474;0.1764389;03.09.2020 15:39:46.506;12.6540527;
03.09.2020 15:39:46.538;0.1763502;03.09.2020 15:39:46.570;12.6540527;
03.09.2020 15:39:46.602;0.1765276;03.09.2020 15:39:46.634;12.6540527;
03.09.2020 15:39:46.666;0.1767052;03.09.2020 15:39:46.698;12.6540527;
03.09.2020 15:39:46.729;0.1766165;03.09.2020 15:39:46.761;12.6540527;
03.09.2020 15:39:46.793;0.1766165;03.09.2020 15:39:46.825;12.6540527;
03.09.2020 15:39:46.857;0.1767052;03.09.2020 15:39:46.889;12.6540527;
03.09.2020 15:39:46.922;0.1765276;03.09.2020 15:39:46.953;12.6540527;
03.09.2020 15:39:46.985;0.1766165;03.09.2020 15:39:47.017;12.6540527;
03.09.2020 15:39:47.049;0.1767939;03.09.2020 15:39:47.080;12.6540527;
03.09.2020 15:39:47.112;0.1767052;03.09.2020 15:39:47.144;12.6540527;
03.09.2020 15:39:47.176;0.1768826;03.09.2020 15:39:47.208;12.6540527;
03.09.2020 15:39:47.240;0.1767939;03.09.2020 15:39:47.272;12.6540527;
03.09.2020 15:39:47.304;0.1769716;03.09.2020 15:39:47.336;12.6540527;
03.09.2020 15:39:47.367;0.1771489;03.09.2020 15:39:47.399;12.6540527;
03.09.2020 15:39:47.431;0.1769716;03.09.2020 15:39:47.463;12.6540527;
03.09.2020 15:39:47.495;0.1769716;03.09.2020 15:39:47.527;12.6540527;
03.09.2020 15:39:47.559;0.1769716;03.09.2020 15:39:47.591;12.6540527;
03.09.2020 15:39:47.623;0.1770602;03.09.2020 15:39:47.654;12.6540527;
03.09.2020 15:39:47.686;0.1767939;03.09.2020 15:39:47.718;12.6540527;
03.09.2020 15:39:47.750;0.1768826;03.09.2020 15:39:47.782;12.6540527;
03.09.2020 15:39:47.814;0.1769716;03.09.2020 15:39:47.846;12.6540527;
03.09.2020 15:39:47.878;0.1770602;03.09.2020 15:39:47.910;12.6540527;
03.09.2020 15:39:47.942;0.1770602;03.09.2020 15:39:47.973;12.6540527;
03.09.2020 15:39:48.005;0.1771489;03.09.2020 15:39:48.037;12.6540527;
03.09.2020 15:39:48.069;0.1770602;03.09.2020 15:39:48.101;12.6540527;
03.09.2020 15:39:48.133;0.1769716;03.09.2020 15:39:48.165;12.6540527;
03.09.2020 15:39:48.197;0.1771489;03.09.2020 15:39:48.229;12.6540527;
03.09.2020 15:39:48.260;0.1771489;03.09.2020 15:39:48.292;12.6540527;
03.09.2020 15:39:48.324;0.1770602;03.09.2020 15:39:48.356;12.6540527;
03.09.2020 15:39:48.388;0.1773263;03.09.2020 15:39:48.420;12.6540527;
03.09.2020 15:39:48.452;0.1769716;03.09.2020 15:39:48.484;12.6540527;
03.09.2020 15:39:48.516;0.1767939;03.09.2020 15:39:48.548;12.6540527;
03.09.2020 15:39:48.579;0.1767939;03.09.2020 15:39:48.611;12.6540527;
03.09.2020 15:39:48.643;0.1769716;03.09.2020 15:39:48.675;12.6540527;
03.09.2020 15:39:48.707;0.1768826;03.09.2020 15:39:48.739;12.6540527;
03.09.2020 15:39:48.771;0.1767052;03.09.2020 15:39:48.803;12.6540527;
03.09.2020 15:39:48.835;0.1768826;03.09.2020 15:39:48.866;12.6540527;
03.09.2020 15:39:48.898;0.1767052;03.09.2020 15:39:48.930;12.6540527;
03.09.2020 15:39:48.962;0.1762615;03.09.2020 15:39:48.994;12.6540527;
03.09.2020 15:39:49.026;0.1764389;03.09.2020 15:39:49.058;12.6540527;
03.09.2020 15:39:49.090;0.1762615;03.09.2020 15:39:49.122;12.6540527;
03.09.2020 15:39:49.154;0.1763502;03.09.2020 15:39:49.185;12.6540527;
03.09.2020 15:39:49.217;0.1764389;03.09.2020 15:39:49.249;12.6540527;
03.09.2020 15:39:49.281;0.1763502;03.09.2020 15:39:49.313;12.6540527;
03.09.2020 15:39:49.345;0.1764389;03.09.2020 15:39:49.377;12.6540527;
03.09.2020 15:39:49.409;0.1764389;03.09.2020 15:39:49.441;12.6540527;
03.09.2020 15:39:49.472;0.1764389;03.09.2020 15:39:49.504;12.6540527;
03.09.2020 15:39:49.536;0.1767939;03.09.2020 15:39:49.568;12.6540527;
03.09.2020 15:39:49.600;0.1763502;03.09.2020 15:39:49.632;12.6540527;
03.09.2020 15:39:49.664;0.1767939;03.09.2020 15:39:49.696;12.6540527;
03.09.2020 15:39:49.728;0.1768826;03.09.2020 15:39:49.760;12.6540527;
03.09.2020 15:39:49.791;0.1771489;03.09.2020 15:39:49.823;12.6540527;
03.09.2020 15:39:49.855;0.1770602;03.09.2020 15:39:49.887;12.6540527;
03.09.2020 15:39:49.919;0.1770602;03.09.2020 15:39:49.951;12.6540527;
03.09.2020 15:39:49.983;0.1770602;03.09.2020 15:39:50.015;12.6540527;
03.09.2020 15:39:50.047;0.1767939;03.09.2020 15:39:50.078;12.6540527;
03.09.2020 15:39:50.110;0.1765276;03.09.2020 15:39:50.142;12.6540527;
03.09.2020 15:39:50.174;0.1763502;03.09.2020 15:39:50.206;12.6540527;
03.09.2020 15:39:50.238;0.1762615;03.09.2020 15:39:50.270;12.6540527;
03.09.2020 15:39:50.302;0.1765276;03.09.2020 15:39:50.334;12.6540527;
03.09.2020 15:39:50.366;0.1765276;03.09.2020 15:39:50.397;12.6540527;
03.09.2020 15:39:50.429;0.1766165;03.09.2020 15:39:50.461;12.6540527;
03.09.2020 15:39:50.493;0.1767052;03.09.2020 15:39:50.525;12.6540527;
03.09.2020 15:39:50.557;0.1767052;03.09.2020 15:39:50.589;12.6540527;
03.09.2020 15:39:50.621;0.1770602;03.09.2020 15:39:50.653;12.6540527;
03.09.2020 15:39:50.684;0.1772376;03.09.2020 15:39:50.716;12.6540527;
03.09.2020 15:39:50.748;0.1773263;03.09.2020 15:39:50.780;12.6540527;
03.09.2020 15:39:50.812;0.1772376;03.09.2020 15:39:50.844;12.6540527;
03.09.2020 15:39:50.876;0.1771489;03.09.2020 15:39:50.908;12.6540527;
03.09.2020 15:39:50.940;0.1770602;03.09.2020 15:39:50.972;12.6540527;
03.09.2020 15:39:51.003;0.1772376;03.09.2020 15:39:51.035;12.7092285;
03.09.2020 15:39:51.067;0.1771489;03.09.2020 15:39:51.099;12.7092285;
03.09.2020 15:39:51.131;0.1770602;03.09.2020 15:39:51.163;12.7092285;
03.09.2020 15:39:51.195;0.1771489;03.09.2020 15:39:51.227;12.7092285;
03.09.2020 15:39:51.259;0.1770602;03.09.2020 15:39:51.290;12.7092285;
03.09.2020 15:39:51.322;0.1772376;03.09.2020 15:39:51.354;12.7092285;
03.09.2020 15:39:51.386;0.1772376;03.09.2020 15:39:51.418;12.7092285;
03.09.2020 15:39:51.450;0.1769716;03.09.2020 15:39:51.482;12.7092285;
03.09.2020 15:39:51.514;0.1771489;03.09.2020 15:39:51.546;12.7092285;
03.09.2020 15:39:51.578;0.1771489;03.09.2020 15:39:51.609;12.7092285;
03.09.2020 15:39:51.641;0.1766165;03.09.2020 15:39:51.673;12.7092285;
03.09.2020 15:39:51.705;0.1766165;03.09.2020 15:39:51.737;12.7092285;
03.09.2020 15:39:51.769;0.1766165;03.09.2020 15:39:51.801;12.7092285;
03.09.2020 15:39:51.833;0.1767052;03.09.2020 15:39:51.865;12.7092285;
03.09.2020 15:39:51.896;0.1768826;03.09.2020 15:39:51.928;12.7092285;
03.09.2020 15:39:51.960;0.1767939;03.09.2020 15:39:51.992;12.7092285;
03.09.2020 15:39:52.024;0.1764389;03.09.2020 15:39:52.056;12.7092285;
03.09.2020 15:39:52.088;0.1766165;03.09.2020 15:39:52.120;12.7092285;
03.09.2020 15:39:52.152;0.1767052;03.09.2020 15:39:52.184;12.7092285;
03.09.2020 15:39:52.215;0.1767939;03.09.2020 15:39:52.247;12.7092285;
03.09.2020 15:39:52.279;0.1767939;03.09.2020 15:39:52.311;12.7092285;
03.09.2020 15:39:52.343;0.1770602;03.09.2020 15:39:52.375;12.7092285;
03.09.2020 15:39:52.407;0.1768826;03.09.2020 15:39:52.439;12.7092285;
03.09.2020 15:39:52.471;0.1771489;03.09.2020 15:39:52.502;12.7092285;
03.09.2020 15:39:52.534;0.1771489;03.09.2020 15:39:52.566;12.7092285;
03.09.2020 15:39:52.598;0.1770602;03.09.2020 15:39:52.630;12.7092285;
03.09.2020 15:39:52.662;0.1766165;03.09.2020 15:39:52.694;12.7092285;
03.09.2020 15:39:52.726;0.1769716;03.09.2020 15:39:52.758;12.7092285;
03.09.2020 15:39:52.790;0.1768826;03.09.2020 15:39:52.821;12.7092285;
03.09.2020 15:39:52.853;0.1768826;03.09.2020 15:39:52.885;12.7092285;
03.09.2020 15:39:52.917;0.1767939;03.09.2020 15:39:52.949;12.7092285;
03.09.2020 15:39:52.981;0.1765276;03.09.2020 15:39:53.013;12.7092285;
03.09.2020 15:39:53.045;0.1764389;03.09.2020 15:39:53.077;12.7092285;
03.09.2020 15:39:53.108;0.1767939;03.09.2020 15:39:53.140;12.7092285;
03.09.2020 15:39:53.172;0.1767939;03.09.2020 15:39:53.204;12.7092285;
03.09.2020 15:39:53.236;0.1768826;03.09.2020 15:39:53.268;12.7092285;
03.09.2020 15:39:53.300;0.1767052;03.09.2020 15:39:53.332;12.7092285;
03.09.2020 15:39:53.364;0.1772376;03.09.2020 15:39:53.396;12.7092285;
03.09.2020 15:39:53.427;0.1770602;03.09.2020 15:39:53.459;12.7092285;
03.09.2020 15:39:53.491;0.1770602;03.09.2020 15:39:53.523;12.7092285;
03.09.2020 15:39:53.555;0.1768826;03.09.2020 15:39:53.587;12.7092285;
03.09.2020 15:39:53.619;0.1768826;03.09.2020 15:39:53.651;12.7092285;
03.09.2020 15:39:53.683;0.1769716;03.09.2020 15:39:53.715;12.7092285;
03.09.2020 15:39:53.746;0.1771489;03.09.2020 15:39:53.778;12.7092285;
03.09.2020 15:39:53.810;0.1770602;03.09.2020 15:39:53.842;12.7092285;
03.09.2020 15:39:53.874;0.1769716;03.09.2020 15:39:53.906;12.7092285;
03.09.2020 15:39:53.938;0.1765276;03.09.2020 15:39:53.970;12.7092285;
03.09.2020 15:39:54.002;0.1764389;03.09.2020 15:39:54.033;12.7092285;
03.09.2020 15:39:54.065;0.1764389;03.09.2020 15:39:54.097;12.7092285;
03.09.2020 15:39:54.129;0.1761729;03.09.2020 15:39:54.161;12.7092285;
03.09.2020 15:39:54.193;0.1764389;03.09.2020 15:39:54.225;12.7092285;
03.09.2020 15:39:54.257;0.1766165;03.09.2020 15:39:54.289;12.7092285;
03.09.2020 15:39:54.320;0.1768826;03.09.2020 15:39:54.352;12.7092285;
03.09.2020 15:39:54.384;0.1767052;03.09.2020 15:39:54.416;12.7092285;
03.09.2020 15:39:54.448;0.1768826;03.09.2020 15:39:54.480;12.7092285;
03.09.2020 15:39:54.512;0.1767052;03.09.2020 15:39:54.544;12.7092285;
03.09.2020 15:39:54.576;0.1767939;03.09.2020 15:39:54.608;12.7092285;
03.09.2020 15:39:54.639;0.1767052;03.09.2020 15:39:54.671;12.7092285;
03.09.2020 15:39:54.703;0.1768826;03.09.2020 15:39:54.735;12.7092285;
03.09.2020 15:39:54.767;0.1765276;03.09.2020 15:39:54.799;12.7092285;
03.09.2020 15:39:54.831;0.1765276;03.09.2020 15:39:54.863;12.7092285;
03.09.2020 15:39:54.895;0.1767939;03.09.2020 15:39:54.926;12.7092285;
03.09.2020 15:39:54.958;0.1766165;03.09.2020 15:39:54.990;12.7092285;
03.09.2020 15:39:55.022;0.1767939;03.09.2020 15:39:55.054;12.7092285;
03.09.2020 15:39:55.086;0.1767052;03.09.2020 15:39:55.118;12.7092285;
03.09.2020 15:39:55.150;0.1767052;03.09.2020 15:39:55.182;12.7092285;
03.09.2020 15:39:55.214;0.1770602;03.09.2020 15:39:55.245;12.7092285;
03.09.2020 15:39:55.277;0.1772376;03.09.2020 15:39:55.309;12.7092285;
03.09.2020 15:39:55.341;0.1766165;03.09.2020 15:39:55.373;12.7092285;
03.09.2020 15:39:55.405;0.1765276;03.09.2020 15:39:55.437;12.7092285;
03.09.2020 15:39:55.469;0.1763502;03.09.2020 15:39:55.501;12.7092285;
03.09.2020 15:39:55.532;0.1769716;03.09.2020 15:39:55.564;12.7092285;
03.09.2020 15:39:55.596;0.1768826;03.09.2020 15:39:55.628;12.7092285;
03.09.2020 15:39:55.660;0.1770602;03.09.2020 15:39:55.692;12.7092285;
03.09.2020 15:39:55.724;0.1770602;03.09.2020 15:39:55.756;12.7092285;
03.09.2020 15:39:55.788;0.1769716;03.09.2020 15:39:55.820;12.7092285;
03.09.2020 15:39:55.851;0.1769716;03.09.2020 15:39:55.883;12.7092285;
03.09.2020 15:39:55.915;0.1768826;03.09.2020 15:39:55.947;12.7092285;
03.09.2020 15:39:55.979;0.1767939;03.09.2020 15:39:56.011;12.7092285;
03.09.2020 15:39:56.043;0.1768876;03.09.2020 15:39:56.075;12.6652832;
03.09.2020 15:39:56.107;0.1768876;03.09.2020 15:39:56.138;12.6652832;
03.09.2020 15:39:56.170;0.1765324;03.09.2020 15:39:56.202;12.6652832;
03.09.2020 15:39:56.234;0.1766213;03.09.2020 15:39:56.266;12.6652832;
03.09.2020 15:39:56.298;0.1769763;03.09.2020 15:39:56.330;12.6652832;
03.09.2020 15:39:56.362;0.1769763;03.09.2020 15:39:56.394;12.6652832;
03.09.2020 15:39:56.425;0.1771537;03.09.2020 15:39:56.457;12.6652832;
03.09.2020 15:39:56.489;0.177065;03.09.2020 15:39:56.521;12.6652832;
03.09.2020 15:39:56.553;0.1768876;03.09.2020 15:39:56.585;12.6652832;
03.09.2020 15:39:56.617;0.1771537;03.09.2020 15:39:56.649;12.6652832;
03.09.2020 15:39:56.681;0.1771537;03.09.2020 15:39:56.713;12.6652832;
03.09.2020 15:39:56.744;0.1768876;03.09.2020 15:39:56.776;12.6652832;
03.09.2020 15:39:56.808;0.17671;03.09.2020 15:39:56.840;12.6652832;
03.09.2020 15:39:56.872;0.1768876;03.09.2020 15:39:56.904;12.6652832;
03.09.2020 15:39:56.936;0.1767987;03.09.2020 15:39:56.968;12.6652832;
03.09.2020 15:39:57.000;0.177065;03.09.2020 15:39:57.032;12.6652832;
03.09.2020 15:39:57.063;0.1771537;03.09.2020 15:39:57.095;12.6652832;
03.09.2020 15:39:57.127;0.1767987;03.09.2020 15:39:57.159;12.6652832;
03.09.2020 15:39:57.191;0.1767987;03.09.2020 15:39:57.223;12.6652832;
03.09.2020 15:39:57.255;0.177065;03.09.2020 15:39:57.287;12.6652832;
03.09.2020 15:39:57.319;0.1767987;03.09.2020 15:39:57.350;12.6652832;
03.09.2020 15:39:57.382;0.17671;03.09.2020 15:39:57.414;12.6652832;
03.09.2020 15:39:57.446;0.177065;03.09.2020 15:39:57.478;12.6652832;
03.09.2020 15:39:57.510;0.1768876;03.09.2020 15:39:57.542;12.6652832;
03.09.2020 15:39:57.574;0.1768876;03.09.2020 15:39:57.606;12.6652832;
03.09.2020 15:39:57.638;0.1769763;03.09.2020 15:39:57.669;12.6652832;
03.09.2020 15:39:57.701;0.177065;03.09.2020 15:39:57.733;12.6652832;
03.09.2020 15:39:57.765;0.1769763;03.09.2020 15:39:57.797;12.6652832;
03.09.2020 15:39:57.829;0.177065;03.09.2020 15:39:57.861;12.6652832;
03.09.2020 15:39:57.893;0.177065;03.09.2020 15:39:57.925;12.6652832;
03.09.2020 15:39:57.956;0.1768876;03.09.2020 15:39:57.988;12.6652832;
03.09.2020 15:39:58.020;0.1766213;03.09.2020 15:39:58.052;12.6652832;
03.09.2020 15:39:58.084;0.1767987;03.09.2020 15:39:58.116;12.6652832;
03.09.2020 15:39:58.148;0.1768876;03.09.2020 15:39:58.180;12.6652832;
03.09.2020 15:39:58.212;0.1767987;03.09.2020 15:39:58.244;12.6652832;
03.09.2020 15:39:58.275;0.17671;03.09.2020 15:39:58.307;12.6652832;
03.09.2020 15:39:58.339;0.17671;03.09.2020 15:39:58.371;12.6652832;
03.09.2020 15:39:58.403;0.1765324;03.09.2020 15:39:58.435;12.6652832;
03.09.2020 15:39:58.467;0.1767987;03.09.2020 15:39:58.499;12.6652832;
03.09.2020 15:39:58.531;0.17671;03.09.2020 15:39:58.562;12.6652832;
03.09.2020 15:39:58.594;0.17671;03.09.2020 15:39:58.626;12.6652832;
03.09.2020 15:39:58.658;0.1766213;03.09.2020 15:39:58.690;12.6652832;
03.09.2020 15:39:58.722;0.1765324;03.09.2020 15:39:58.754;12.6652832;
03.09.2020 15:39:58.786;0.1766213;03.09.2020 15:39:58.818;12.6652832;
03.09.2020 15:39:58.850;0.1761776;03.09.2020 15:39:58.881;12.6652832;
03.09.2020 15:39:58.913;0.1762663;03.09.2020 15:39:58.945;12.6652832;
03.09.2020 15:39:58.977;0.1761776;03.09.2020 15:39:59.009;12.6652832;
03.09.2020 15:39:59.041;0.1760889;03.09.2020 15:39:59.073;12.6652832;
03.09.2020 15:39:59.105;0.1762663;03.09.2020 15:39:59.137;12.6652832;
03.09.2020 15:39:59.168;0.1762663;03.09.2020 15:39:59.200;12.6652832;
03.09.2020 15:39:59.232;0.1760889;03.09.2020 15:39:59.264;12.6652832;
03.09.2020 15:39:59.296;0.1759115;03.09.2020 15:39:59.328;12.6652832;
03.09.2020 15:39:59.360;0.1760002;03.09.2020 15:39:59.392;12.6652832;
03.09.2020 15:39:59.424;0.1761776;03.09.2020 15:39:59.456;12.6652832;
03.09.2020 15:39:59.487;0.176355;03.09.2020 15:39:59.519;12.6652832;
03.09.2020 15:39:59.551;0.1760889;03.09.2020 15:39:59.583;12.6652832;
03.09.2020 15:39:59.615;0.176355;03.09.2020 15:39:59.647;12.6652832;
03.09.2020 15:39:59.679;0.176355;03.09.2020 15:39:59.711;12.6652832;
03.09.2020 15:39:59.743;0.1767987;03.09.2020 15:39:59.774;12.6652832;
03.09.2020 15:39:59.806;0.1768876;03.09.2020 15:39:59.838;12.6652832;
03.09.2020 15:39:59.870;0.1766213;03.09.2020 15:39:59.902;12.6652832;
03.09.2020 15:39:59.934;0.1767987;03.09.2020 15:39:59.966;12.6652832;
03.09.2020 15:39:59.998;0.177065;03.09.2020 15:40:00.030;12.6652832;
03.09.2020 15:40:00.062;0.177065;03.09.2020 15:40:00.093;12.6652832;
03.09.2020 15:40:00.125;0.1769763;03.09.2020 15:40:00.157;12.6652832;
03.09.2020 15:40:00.189;0.1767987;03.09.2020 15:40:00.221;12.6652832;
03.09.2020 15:40:00.253;0.1766213;03.09.2020 15:40:00.285;12.6652832;
03.09.2020 15:40:00.317;0.1767987;03.09.2020 15:40:00.349;12.6652832;
03.09.2020 15:40:00.380;0.1765324;03.09.2020 15:40:00.412;12.6652832;
03.09.2020 15:40:00.444;0.1765324;03.09.2020 15:40:00.476;12.6652832;
03.09.2020 15:40:00.508;0.1767987;03.09.2020 15:40:00.540;12.6652832;
03.09.2020 15:40:00.572;0.1765324;03.09.2020 15:40:00.604;12.6652832;
03.09.2020 15:40:00.636;0.1764437;03.09.2020 15:40:00.668;12.6652832;
03.09.2020 15:40:00.699;0.176355;03.09.2020 15:40:00.731;12.6652832;
03.09.2020 15:40:00.763;0.1764437;03.09.2020 15:40:00.795;12.6652832;
03.09.2020 15:40:00.827;0.176355;03.09.2020 15:40:00.859;12.6652832;
03.09.2020 15:40:00.891;0.1761776;03.09.2020 15:40:00.923;12.6652832;
03.09.2020 15:40:00.955;0.176355;03.09.2020 15:40:00.986;12.6652832;
03.09.2020 15:40:01.018;0.1766213;03.09.2020 15:40:01.050;12.654541;
03.09.2020 15:40:01.082;0.1769763;03.09.2020 15:40:01.114;12.654541;
03.09.2020 15:40:01.146;0.1769763;03.09.2020 15:40:01.178;12.654541;
03.09.2020 15:40:01.210;0.177065;03.09.2020 15:40:01.242;12.654541;
03.09.2020 15:40:01.274;0.1769763;03.09.2020 15:40:01.306;12.654541;
03.09.2020 15:40:01.341;0.177065;03.09.2020 15:40:01.369;12.654541;
03.09.2020 15:40:01.401;0.177065;03.09.2020 15:40:01.433;12.654541;
03.09.2020 15:40:01.465;0.1769763;03.09.2020 15:40:01.497;12.654541;
03.09.2020 15:40:01.529;0.17671;03.09.2020 15:40:01.561;12.654541;
03.09.2020 15:40:01.593;0.17671;03.09.2020 15:40:01.624;12.654541;
03.09.2020 15:40:01.656;0.17671;03.09.2020 15:40:01.688;12.654541;
03.09.2020 15:40:01.720;0.1766213;03.09.2020 15:40:01.752;12.654541;
03.09.2020 15:40:01.784;0.177065;03.09.2020 15:40:01.816;12.654541;
03.09.2020 15:40:01.848;0.1769763;03.09.2020 15:40:01.880;12.654541;
03.09.2020 15:40:01.912;0.1768876;03.09.2020 15:40:01.943;12.654541;
03.09.2020 15:40:01.975;0.1767987;03.09.2020 15:40:02.007;12.654541;
03.09.2020 15:40:02.039;0.1764437;03.09.2020 15:40:02.071;12.654541;
03.09.2020 15:40:02.103;0.1765324;03.09.2020 15:40:02.135;12.654541;
03.09.2020 15:40:02.167;0.1765324;03.09.2020 15:40:02.199;12.654541;
03.09.2020 15:40:02.230;0.176355;03.09.2020 15:40:02.262;12.654541;
03.09.2020 15:40:02.294;0.1764437;03.09.2020 15:40:02.326;12.654541;
03.09.2020 15:40:02.358;0.176355;03.09.2020 15:40:02.390;12.654541;
03.09.2020 15:40:02.422;0.176355;03.09.2020 15:40:02.454;12.654541;
03.09.2020 15:40:02.486;0.1766213;03.09.2020 15:40:02.518;12.654541;
03.09.2020 15:40:02.549;0.1762663;03.09.2020 15:40:02.581;12.654541;
03.09.2020 15:40:02.613;0.1764437;03.09.2020 15:40:02.645;12.654541;
03.09.2020 15:40:02.677;0.1766213;03.09.2020 15:40:02.709;12.654541;
03.09.2020 15:40:02.741;0.1766213;03.09.2020 15:40:02.773;12.654541;
03.09.2020 15:40:02.805;0.17671;03.09.2020 15:40:02.836;12.654541;
03.09.2020 15:40:02.868;0.1766213;03.09.2020 15:40:02.900;12.654541;
03.09.2020 15:40:02.932;0.1768876;03.09.2020 15:40:02.964;12.654541;
03.09.2020 15:40:02.996;0.1767987;03.09.2020 15:40:03.028;12.654541;
03.09.2020 15:40:03.060;0.1768876;03.09.2020 15:40:03.092;12.654541;
03.09.2020 15:40:03.124;0.1768876;03.09.2020 15:40:03.155;12.654541;
03.09.2020 15:40:03.187;0.1765324;03.09.2020 15:40:03.219;12.654541;
03.09.2020 15:40:03.251;0.1761776;03.09.2020 15:40:03.283;12.654541;
03.09.2020 15:40:03.315;0.1761776;03.09.2020 15:40:03.347;12.654541;
03.09.2020 15:40:03.379;0.176355;03.09.2020 15:40:03.411;12.654541;
03.09.2020 15:40:03.442;0.1765324;03.09.2020 15:40:03.474;12.654541;
03.09.2020 15:40:03.506;0.1765324;03.09.2020 15:40:03.538;12.654541;
03.09.2020 15:40:03.570;0.1765324;03.09.2020 15:40:03.602;12.654541;
03.09.2020 15:40:03.634;0.1768876;03.09.2020 15:40:03.666;12.654541;
03.09.2020 15:40:03.698;0.1769763;03.09.2020 15:40:03.729;12.654541;
03.09.2020 15:40:03.761;0.1766213;03.09.2020 15:40:03.793;12.654541;
03.09.2020 15:40:03.825;0.1765324;03.09.2020 15:40:03.857;12.654541;
03.09.2020 15:40:03.889;0.1766213;03.09.2020 15:40:03.921;12.654541;
03.09.2020 15:40:03.953;0.1771537;03.09.2020 15:40:03.985;12.654541;
03.09.2020 15:40:04.017;0.1768876;03.09.2020 15:40:04.048;12.654541;
03.09.2020 15:40:04.080;0.177065;03.09.2020 15:40:04.112;12.654541;
03.09.2020 15:40:04.144;0.177065;03.09.2020 15:40:04.176;12.654541;
03.09.2020 15:40:04.208;0.177065;03.09.2020 15:40:04.240;12.654541;
03.09.2020 15:40:04.272;0.177065;03.09.2020 15:40:04.304;12.654541;
03.09.2020 15:40:04.336;0.177065;03.09.2020 15:40:04.367;12.654541;
03.09.2020 15:40:04.399;0.1765324;03.09.2020 15:40:04.431;12.654541;
03.09.2020 15:40:04.463;0.1767987;03.09.2020 15:40:04.495;12.654541;
03.09.2020 15:40:04.527;0.177065;03.09.2020 15:40:04.559;12.654541;
03.09.2020 15:40:04.591;0.1769763;03.09.2020 15:40:04.623;12.654541;
03.09.2020 15:40:04.654;0.1765324;03.09.2020 15:40:04.686;12.654541;
03.09.2020 15:40:04.718;0.176355;03.09.2020 15:40:04.750;12.654541;
03.09.2020 15:40:04.782;0.177065;03.09.2020 15:40:04.814;12.654541;
03.09.2020 15:40:04.846;0.1768876;03.09.2020 15:40:04.878;12.654541;
03.09.2020 15:40:04.910;0.1767987;03.09.2020 15:40:04.942;12.654541;
03.09.2020 15:40:04.973;0.1768876;03.09.2020 15:40:05.005;12.654541;
03.09.2020 15:40:05.037;0.1767987;03.09.2020 15:40:05.069;12.654541;
03.09.2020 15:40:05.101;0.1766213;03.09.2020 15:40:05.133;12.654541;
