Name;New_Measure_03-09-2020;
Description;;
Measure-Intervall;00:00:00.0100000;
;;

Time SN:62242 (S30X):P1;SN:62242 (S30X):P1 bar;Time SN:62242 (S30X):TOB1;SN:62242 (S30X):TOB1 °C;
03.09.2020 16:22:28.529;0.7521077;03.09.2020 16:22:28.561;15.0725098;
03.09.2020 16:22:28.593;0.7527274;03.09.2020 16:22:28.625;15.0725098;
03.09.2020 16:22:28.657;0.7514883;03.09.2020 16:22:28.689;15.0725098;
03.09.2020 16:22:28.720;0.7519311;03.09.2020 16:22:28.752;15.0725098;
03.09.2020 16:22:28.784;0.7518424;03.09.2020 16:22:28.816;15.0725098;
03.09.2020 16:22:28.848;0.7535239;03.09.2020 16:22:28.880;15.0725098;
03.09.2020 16:22:28.912;0.7523733;03.09.2020 16:22:28.944;15.0725098;
03.09.2020 16:22:28.976;0.7515768;03.09.2020 16:22:29.007;15.0725098;
03.09.2020 16:22:29.039;0.7513114;03.09.2020 16:22:29.071;15.0725098;
03.09.2020 16:22:29.103;0.7522849;03.09.2020 16:22:29.135;15.0725098;
03.09.2020 16:22:29.167;0.7518424;03.09.2020 16:22:29.199;15.0725098;
03.09.2020 16:22:29.231;0.7504262;03.09.2020 16:22:29.263;15.0725098;
03.09.2020 16:22:29.295;0.7546746;03.09.2020 16:22:29.327;15.0725098;
03.09.2020 16:22:29.358;0.7506033;03.09.2020 16:22:29.390;15.0725098;
03.09.2020 16:22:29.422;0.7509574;03.09.2020 16:22:29.454;15.0725098;
03.09.2020 16:22:29.486;0.7502493;03.09.2020 16:22:29.518;15.0725098;
03.09.2020 16:22:29.550;0.7506033;03.09.2020 16:22:29.582;15.0725098;
03.09.2020 16:22:29.614;0.7505149;03.09.2020 16:22:29.645;15.0725098;
03.09.2020 16:22:29.677;0.7497183;03.09.2020 16:22:29.709;15.0725098;
03.09.2020 16:22:29.741;0.7503377;03.09.2020 16:22:29.773;14.8410645;
03.09.2020 16:22:29.805;0.7498952;03.09.2020 16:22:29.837;14.8410645;
03.09.2020 16:22:29.869;0.7501606;03.09.2020 16:22:29.901;14.8410645;
03.09.2020 16:22:29.933;0.7496296;03.09.2020 16:22:29.964;14.8410645;
03.09.2020 16:22:29.996;0.7490102;03.09.2020 16:22:30.028;14.8410645;
03.09.2020 16:22:30.060;0.7499839;03.09.2020 16:22:30.092;14.8410645;
03.09.2020 16:22:30.124;0.7494525;03.09.2020 16:22:30.156;14.8410645;
03.09.2020 16:22:30.188;0.7490102;03.09.2020 16:22:30.220;14.8410645;
03.09.2020 16:22:30.252;0.7498068;03.09.2020 16:22:30.283;14.8410645;
03.09.2020 16:22:30.315;0.7488331;03.09.2020 16:22:30.347;14.8410645;
03.09.2020 16:22:30.379;0.7489215;03.09.2020 16:22:30.411;14.8410645;
03.09.2020 16:22:30.443;0.748125;03.09.2020 16:22:30.475;14.8410645;
03.09.2020 16:22:30.507;0.7494525;03.09.2020 16:22:30.539;14.8410645;
03.09.2020 16:22:30.571;0.7479481;03.09.2020 16:22:30.602;14.8410645;
03.09.2020 16:22:30.634;0.7482134;03.09.2020 16:22:30.666;14.8410645;
03.09.2020 16:22:30.698;0.7490987;03.09.2020 16:22:30.730;14.8410645;
03.09.2020 16:22:30.762;0.7488331;03.09.2020 16:22:30.794;14.8410645;
03.09.2020 16:22:30.826;0.7482134;03.09.2020 16:22:30.858;14.8410645;
03.09.2020 16:22:30.890;0.748479;03.09.2020 16:22:30.921;14.8410645;
03.09.2020 16:22:30.953;0.7478596;03.09.2020 16:22:30.985;14.8410645;
03.09.2020 16:22:31.017;0.7479481;03.09.2020 16:22:31.049;14.8410645;
03.09.2020 16:22:31.081;0.7479481;03.09.2020 16:22:31.113;14.8410645;
03.09.2020 16:22:31.145;0.7472399;03.09.2020 16:22:31.177;14.8410645;
03.09.2020 16:22:31.209;0.7482134;03.09.2020 16:22:31.240;14.8410645;
03.09.2020 16:22:31.272;0.7471515;03.09.2020 16:22:31.304;14.8410645;
03.09.2020 16:22:31.336;0.7483021;03.09.2020 16:22:31.368;14.8410645;
03.09.2020 16:22:31.400;0.747594;03.09.2020 16:22:31.432;14.8410645;
03.09.2020 16:22:31.464;0.7472399;03.09.2020 16:22:31.496;14.8410645;
03.09.2020 16:22:31.527;0.7468859;03.09.2020 16:22:31.559;14.8410645;
03.09.2020 16:22:31.591;0.7472399;03.09.2020 16:22:31.623;14.8410645;
03.09.2020 16:22:31.655;0.7469743;03.09.2020 16:22:31.687;14.8410645;
03.09.2020 16:22:31.719;0.7469743;03.09.2020 16:22:31.751;14.8410645;
03.09.2020 16:22:31.783;0.7468859;03.09.2020 16:22:31.815;14.8410645;
03.09.2020 16:22:31.846;0.7467974;03.09.2020 16:22:31.878;14.8410645;
03.09.2020 16:22:31.910;0.7462662;03.09.2020 16:22:31.942;14.8410645;
03.09.2020 16:22:31.974;0.7465318;03.09.2020 16:22:32.006;14.8410645;
03.09.2020 16:22:32.038;0.7469743;03.09.2020 16:22:32.070;14.8410645;
03.09.2020 16:22:32.102;0.7467088;03.09.2020 16:22:32.134;14.8410645;
03.09.2020 16:22:32.165;0.7455581;03.09.2020 16:22:32.197;14.8410645;
03.09.2020 16:22:32.229;0.7465318;03.09.2020 16:22:32.261;14.8410645;
03.09.2020 16:22:32.293;0.7457353;03.09.2020 16:22:32.325;14.8410645;
03.09.2020 16:22:32.357;0.7466203;03.09.2020 16:22:32.389;14.8410645;
03.09.2020 16:22:32.421;0.7454697;03.09.2020 16:22:32.459;14.8410645;
03.09.2020 16:22:32.490;0.7461778;03.09.2020 16:22:32.522;14.8410645;
03.09.2020 16:22:32.554;0.745824;03.09.2020 16:22:32.586;14.8410645;
03.09.2020 16:22:32.618;0.7452041;03.09.2020 16:22:32.650;14.8410645;
03.09.2020 16:22:32.682;0.745824;03.09.2020 16:22:32.714;14.8410645;
03.09.2020 16:22:32.746;0.7452925;03.09.2020 16:22:32.778;14.8410645;
03.09.2020 16:22:32.809;0.7452925;03.09.2020 16:22:32.841;14.8410645;
03.09.2020 16:22:32.873;0.7459122;03.09.2020 16:22:32.909;14.8410645;
03.09.2020 16:22:32.941;0.7452925;03.09.2020 16:22:32.973;14.8410645;
03.09.2020 16:22:33.005;0.7447616;03.09.2020 16:22:33.037;14.8410645;
03.09.2020 16:22:33.069;0.7449387;03.09.2020 16:22:33.100;14.8410645;
03.09.2020 16:22:33.132;0.7443191;03.09.2020 16:22:33.164;14.8410645;
03.09.2020 16:22:33.196;0.7449387;03.09.2020 16:22:33.228;14.8410645;
03.09.2020 16:22:33.260;0.7448503;03.09.2020 16:22:33.292;14.8410645;
03.09.2020 16:22:33.324;0.744496;03.09.2020 16:22:33.356;14.8410645;
03.09.2020 16:22:33.388;0.7441422;03.09.2020 16:22:33.418;14.8410645;
03.09.2020 16:22:33.450;0.7447616;03.09.2020 16:22:33.482;14.8410645;
03.09.2020 16:22:33.514;0.7442306;03.09.2020 16:22:33.546;14.8410645;
03.09.2020 16:22:33.578;0.7447616;03.09.2020 16:22:33.610;14.8410645;
03.09.2020 16:22:33.642;0.7432569;03.09.2020 16:22:33.674;14.8410645;
03.09.2020 16:22:33.706;0.7438766;03.09.2020 16:22:33.737;14.8410645;
03.09.2020 16:22:33.769;0.7442306;03.09.2020 16:22:33.801;14.8410645;
03.09.2020 16:22:33.833;0.7441422;03.09.2020 16:22:33.869;14.8410645;
03.09.2020 16:22:33.901;0.7438766;03.09.2020 16:22:33.933;14.8410645;
03.09.2020 16:22:33.965;0.7444075;03.09.2020 16:22:33.997;14.8410645;
03.09.2020 16:22:34.029;0.7438766;03.09.2020 16:22:34.060;14.8410645;
03.09.2020 16:22:34.092;0.7435225;03.09.2020 16:22:34.124;14.8410645;
03.09.2020 16:22:34.156;0.7435225;03.09.2020 16:22:34.188;14.8410645;
03.09.2020 16:22:34.220;0.7438766;03.09.2020 16:22:34.252;14.8410645;
03.09.2020 16:22:34.284;0.7429031;03.09.2020 16:22:34.316;14.8410645;
03.09.2020 16:22:34.348;0.7437879;03.09.2020 16:22:34.379;14.8410645;
03.09.2020 16:22:34.411;0.7435225;03.09.2020 16:22:34.443;14.8410645;
03.09.2020 16:22:34.475;0.7437879;03.09.2020 16:22:34.507;14.8410645;
03.09.2020 16:22:34.539;0.7428144;03.09.2020 16:22:34.571;14.8410645;
03.09.2020 16:22:34.603;0.7444075;03.09.2020 16:22:34.635;14.8410645;
03.09.2020 16:22:34.666;0.743611;03.09.2020 16:22:34.698;14.8410645;
03.09.2020 16:22:34.730;0.7421948;03.09.2020 16:22:34.762;14.701416;
03.09.2020 16:22:34.794;0.7433378;03.09.2020 16:22:34.826;14.701416;
03.09.2020 16:22:34.858;0.7418329;03.09.2020 16:22:34.890;14.701416;
03.09.2020 16:22:34.922;0.7424525;03.09.2020 16:22:34.954;14.701416;
03.09.2020 16:22:34.985;0.741479;03.09.2020 16:22:35.017;14.701416;
03.09.2020 16:22:35.049;0.7432491;03.09.2020 16:22:35.081;14.701416;
03.09.2020 16:22:35.113;0.741479;03.09.2020 16:22:35.145;14.701416;
03.09.2020 16:22:35.177;0.7422756;03.09.2020 16:22:35.209;14.701416;
03.09.2020 16:22:35.241;0.74201;03.09.2020 16:22:35.273;14.701416;
03.09.2020 16:22:35.304;0.7415675;03.09.2020 16:22:35.336;14.701416;
03.09.2020 16:22:35.368;0.7421869;03.09.2020 16:22:35.400;14.701416;
03.09.2020 16:22:35.432;0.7416559;03.09.2020 16:22:35.464;14.701416;
03.09.2020 16:22:35.496;0.742364;03.09.2020 16:22:35.528;14.701416;
03.09.2020 16:22:35.560;0.7421869;03.09.2020 16:22:35.592;14.701416;
03.09.2020 16:22:35.623;0.7416559;03.09.2020 16:22:35.655;14.701416;
03.09.2020 16:22:35.687;0.74201;03.09.2020 16:22:35.719;14.701416;
03.09.2020 16:22:35.751;0.74201;03.09.2020 16:22:35.783;14.701416;
03.09.2020 16:22:35.815;0.7412134;03.09.2020 16:22:35.847;14.701416;
03.09.2020 16:22:35.879;0.7404169;03.09.2020 16:22:35.911;14.701416;
03.09.2020 16:22:35.942;0.742364;03.09.2020 16:22:35.974;14.701416;
03.09.2020 16:22:36.006;0.7406825;03.09.2020 16:22:36.038;14.701416;
03.09.2020 16:22:36.070;0.7404169;03.09.2020 16:22:36.102;14.701416;
03.09.2020 16:22:36.134;0.7412134;03.09.2020 16:22:36.166;14.701416;
03.09.2020 16:22:36.198;0.7410363;03.09.2020 16:22:36.229;14.701416;
03.09.2020 16:22:36.261;0.7400628;03.09.2020 16:22:36.293;14.701416;
03.09.2020 16:22:36.325;0.741125;03.09.2020 16:22:36.357;14.701416;
03.09.2020 16:22:36.389;0.7397975;03.09.2020 16:22:36.421;14.701416;
03.09.2020 16:22:36.453;0.7407709;03.09.2020 16:22:36.485;14.701416;
03.09.2020 16:22:36.517;0.7388238;03.09.2020 16:22:36.548;14.701416;
03.09.2020 16:22:36.580;0.7405053;03.09.2020 16:22:36.612;14.701416;
03.09.2020 16:22:36.644;0.7400628;03.09.2020 16:22:36.676;14.701416;
03.09.2020 16:22:36.708;0.7395319;03.09.2020 16:22:36.740;14.701416;
03.09.2020 16:22:36.772;0.7392663;03.09.2020 16:22:36.804;14.701416;
03.09.2020 16:22:36.836;0.7390009;03.09.2020 16:22:36.867;14.701416;
03.09.2020 16:22:36.899;0.7398859;03.09.2020 16:22:36.931;14.701416;
03.09.2020 16:22:36.963;0.7384697;03.09.2020 16:22:36.995;14.701416;
03.09.2020 16:22:37.027;0.7394432;03.09.2020 16:22:37.059;14.701416;
03.09.2020 16:22:37.091;0.7387353;03.09.2020 16:22:37.123;14.701416;
03.09.2020 16:22:37.155;0.7394432;03.09.2020 16:22:37.186;14.701416;
03.09.2020 16:22:37.218;0.7385582;03.09.2020 16:22:37.250;14.701416;
03.09.2020 16:22:37.282;0.7397088;03.09.2020 16:22:37.314;14.701416;
03.09.2020 16:22:37.346;0.7387353;03.09.2020 16:22:37.378;14.701416;
03.09.2020 16:22:37.410;0.7388238;03.09.2020 16:22:37.442;14.701416;
03.09.2020 16:22:37.474;0.7381159;03.09.2020 16:22:37.505;14.701416;
03.09.2020 16:22:37.537;0.7387353;03.09.2020 16:22:37.569;14.701416;
03.09.2020 16:22:37.601;0.7382926;03.09.2020 16:22:37.633;14.701416;
03.09.2020 16:22:37.665;0.7383813;03.09.2020 16:22:37.697;14.701416;
03.09.2020 16:22:37.729;0.7385582;03.09.2020 16:22:37.761;14.701416;
03.09.2020 16:22:37.792;0.7382044;03.09.2020 16:22:37.824;14.701416;
03.09.2020 16:22:37.856;0.7376732;03.09.2020 16:22:37.888;14.701416;
03.09.2020 16:22:37.920;0.7385582;03.09.2020 16:22:37.952;14.701416;
03.09.2020 16:22:37.984;0.7382926;03.09.2020 16:22:38.016;14.701416;
03.09.2020 16:22:38.048;0.7385582;03.09.2020 16:22:38.080;14.701416;
03.09.2020 16:22:38.111;0.7384697;03.09.2020 16:22:38.143;14.701416;
03.09.2020 16:22:38.175;0.7366995;03.09.2020 16:22:38.207;14.701416;
03.09.2020 16:22:38.239;0.7384697;03.09.2020 16:22:38.271;14.701416;
03.09.2020 16:22:38.303;0.7375847;03.09.2020 16:22:38.335;14.701416;
03.09.2020 16:22:38.367;0.7370538;03.09.2020 16:22:38.399;14.701416;
03.09.2020 16:22:38.430;0.7383813;03.09.2020 16:22:38.462;14.701416;
03.09.2020 16:22:38.494;0.7364343;03.09.2020 16:22:38.526;14.701416;
03.09.2020 16:22:38.558;0.7377616;03.09.2020 16:22:38.590;14.701416;
03.09.2020 16:22:38.622;0.7371422;03.09.2020 16:22:38.654;14.701416;
03.09.2020 16:22:38.686;0.7364343;03.09.2020 16:22:38.718;14.701416;
03.09.2020 16:22:38.749;0.7366995;03.09.2020 16:22:38.781;14.701416;
03.09.2020 16:22:38.813;0.7366995;03.09.2020 16:22:38.845;14.701416;
03.09.2020 16:22:38.877;0.736611;03.09.2020 16:22:38.909;14.701416;
03.09.2020 16:22:38.941;0.7369651;03.09.2020 16:22:38.973;14.701416;
03.09.2020 16:22:39.005;0.7359031;03.09.2020 16:22:39.037;14.701416;
03.09.2020 16:22:39.068;0.7363456;03.09.2020 16:22:39.100;14.701416;
03.09.2020 16:22:39.132;0.736611;03.09.2020 16:22:39.164;14.701416;
03.09.2020 16:22:39.196;0.7369651;03.09.2020 16:22:39.228;14.701416;
03.09.2020 16:22:39.260;0.7356375;03.09.2020 16:22:39.292;14.701416;
03.09.2020 16:22:39.324;0.7359916;03.09.2020 16:22:39.355;14.701416;
03.09.2020 16:22:39.387;0.7360801;03.09.2020 16:22:39.419;14.701416;
03.09.2020 16:22:39.451;0.7349294;03.09.2020 16:22:39.483;14.701416;
03.09.2020 16:22:39.515;0.7364343;03.09.2020 16:22:39.547;14.701416;
03.09.2020 16:22:39.579;0.7346638;03.09.2020 16:22:39.611;14.701416;
03.09.2020 16:22:39.643;0.7349294;03.09.2020 16:22:39.674;14.701416;
03.09.2020 16:22:39.706;0.7349294;03.09.2020 16:22:39.738;14.5280762;
03.09.2020 16:22:39.770;0.7359031;03.09.2020 16:22:39.802;14.5280762;
03.09.2020 16:22:39.834;0.7349294;03.09.2020 16:22:39.866;14.5280762;
03.09.2020 16:22:39.898;0.7355489;03.09.2020 16:22:39.930;14.5280762;
03.09.2020 16:22:39.962;0.735195;03.09.2020 16:22:39.993;14.5280762;
03.09.2020 16:22:40.025;0.7352835;03.09.2020 16:22:40.057;14.5280762;
03.09.2020 16:22:40.089;0.7346638;03.09.2020 16:22:40.121;14.5280762;
03.09.2020 16:22:40.153;0.734841;03.09.2020 16:22:40.176;14.5280762;
03.09.2020 16:22:40.208;0.7341329;03.09.2020 16:22:40.240;14.5280762;
03.09.2020 16:22:40.271;0.7353722;03.09.2020 16:22:40.303;14.5280762;
03.09.2020 16:22:40.335;0.7349294;03.09.2020 16:22:40.367;14.5280762;
03.09.2020 16:22:40.399;0.7337788;03.09.2020 16:22:40.431;14.5280762;
03.09.2020 16:22:40.463;0.7331594;03.09.2020 16:22:40.495;14.5280762;
03.09.2020 16:22:40.527;0.7350179;03.09.2020 16:22:40.559;14.5280762;
03.09.2020 16:22:40.591;0.73431;03.09.2020 16:22:40.622;14.5280762;
03.09.2020 16:22:40.654;0.7344869;03.09.2020 16:22:40.686;14.5280762;
03.09.2020 16:22:40.718;0.7346638;03.09.2020 16:22:40.750;14.5280762;
03.09.2020 16:22:40.782;0.73431;03.09.2020 16:22:40.814;14.5280762;
03.09.2020 16:22:40.846;0.7343985;03.09.2020 16:22:40.878;14.5280762;
03.09.2020 16:22:40.910;0.7335135;03.09.2020 16:22:40.941;14.5280762;
03.09.2020 16:22:40.973;0.7337788;03.09.2020 16:22:41.005;14.5280762;
03.09.2020 16:22:41.037;0.7332479;03.09.2020 16:22:41.069;14.5280762;
03.09.2020 16:22:41.101;0.7331594;03.09.2020 16:22:41.133;14.5280762;
03.09.2020 16:22:41.165;0.7337788;03.09.2020 16:22:41.197;14.5280762;
03.09.2020 16:22:41.228;0.733425;03.09.2020 16:22:41.260;14.5280762;
03.09.2020 16:22:41.292;0.7328051;03.09.2020 16:22:41.324;14.5280762;
03.09.2020 16:22:41.356;0.7328051;03.09.2020 16:22:41.388;14.5280762;
03.09.2020 16:22:41.420;0.7324513;03.09.2020 16:22:41.452;14.5280762;
03.09.2020 16:22:41.484;0.7325398;03.09.2020 16:22:41.516;14.5280762;
03.09.2020 16:22:41.547;0.7320973;03.09.2020 16:22:41.579;14.5280762;
03.09.2020 16:22:41.611;0.7321857;03.09.2020 16:22:41.643;14.5280762;
03.09.2020 16:22:41.675;0.7320086;03.09.2020 16:22:41.707;14.5280762;
03.09.2020 16:22:41.739;0.7321857;03.09.2020 16:22:41.771;14.5280762;
03.09.2020 16:22:41.803;0.7321857;03.09.2020 16:22:41.835;14.5280762;
03.09.2020 16:22:41.866;0.7322742;03.09.2020 16:22:41.898;14.5280762;
03.09.2020 16:22:41.930;0.7323629;03.09.2020 16:22:41.962;14.5280762;
03.09.2020 16:22:41.994;0.7305926;03.09.2020 16:22:42.026;14.5280762;
03.09.2020 16:22:42.058;0.7322742;03.09.2020 16:22:42.090;14.5280762;
03.09.2020 16:22:42.122;0.7311236;03.09.2020 16:22:42.154;14.5280762;
03.09.2020 16:22:42.185;0.7314779;03.09.2020 16:22:42.217;14.5280762;
03.09.2020 16:22:42.249;0.730327;03.09.2020 16:22:42.281;14.5280762;
03.09.2020 16:22:42.313;0.7316548;03.09.2020 16:22:42.345;14.5280762;
03.09.2020 16:22:42.377;0.7305926;03.09.2020 16:22:42.409;14.5280762;
03.09.2020 16:22:42.441;0.7314779;03.09.2020 16:22:42.472;14.5280762;
03.09.2020 16:22:42.504;0.7307695;03.09.2020 16:22:42.536;14.5280762;
03.09.2020 16:22:42.568;0.7305042;03.09.2020 16:22:42.600;14.5280762;
03.09.2020 16:22:42.632;0.7302386;03.09.2020 16:22:42.664;14.5280762;
03.09.2020 16:22:42.696;0.730858;03.09.2020 16:22:42.728;14.5280762;
03.09.2020 16:22:42.760;0.7301501;03.09.2020 16:22:42.791;14.5280762;
03.09.2020 16:22:42.823;0.7304157;03.09.2020 16:22:42.855;14.5280762;
03.09.2020 16:22:42.887;0.7300614;03.09.2020 16:22:42.919;14.5280762;
03.09.2020 16:22:42.951;0.7301501;03.09.2020 16:22:42.983;14.5280762;
03.09.2020 16:22:43.015;0.7297074;03.09.2020 16:22:43.049;14.5280762;
03.09.2020 16:22:43.081;0.7310351;03.09.2020 16:22:43.112;14.5280762;
03.09.2020 16:22:43.144;0.7297958;03.09.2020 16:22:43.176;14.5280762;
03.09.2020 16:22:43.208;0.7298845;03.09.2020 16:22:43.240;14.5280762;
03.09.2020 16:22:43.272;0.7300614;03.09.2020 16:22:43.304;14.5280762;
03.09.2020 16:22:43.336;0.7292651;03.09.2020 16:22:43.368;14.5280762;
03.09.2020 16:22:43.400;0.729442;03.09.2020 16:22:43.431;14.5280762;
03.09.2020 16:22:43.463;0.7301501;03.09.2020 16:22:43.495;14.5280762;
03.09.2020 16:22:43.527;0.728557;03.09.2020 16:22:43.559;14.5280762;
03.09.2020 16:22:43.591;0.7282029;03.09.2020 16:22:43.623;14.5280762;
03.09.2020 16:22:43.655;0.7301501;03.09.2020 16:22:43.687;14.5280762;
03.09.2020 16:22:43.719;0.7281142;03.09.2020 16:22:43.750;14.5280762;
03.09.2020 16:22:43.782;0.7274948;03.09.2020 16:22:43.818;14.5280762;
03.09.2020 16:22:43.850;0.7278486;03.09.2020 16:22:43.882;14.5280762;
03.09.2020 16:22:43.914;0.7272292;03.09.2020 16:22:43.946;14.5280762;
03.09.2020 16:22:43.978;0.7287339;03.09.2020 16:22:44.010;14.5280762;
03.09.2020 16:22:44.041;0.7274948;03.09.2020 16:22:44.078;14.5280762;
03.09.2020 16:22:44.110;0.7282029;03.09.2020 16:22:44.142;14.5280762;
03.09.2020 16:22:44.174;0.7268752;03.09.2020 16:22:44.206;14.5280762;
03.09.2020 16:22:44.238;0.726698;03.09.2020 16:22:44.270;14.5280762;
03.09.2020 16:22:44.302;0.7274064;03.09.2020 16:22:44.334;14.5280762;
03.09.2020 16:22:44.365;0.7271408;03.09.2020 16:22:44.397;14.5280762;
03.09.2020 16:22:44.429;0.7264324;03.09.2020 16:22:44.461;14.5280762;
03.09.2020 16:22:44.493;0.7273177;03.09.2020 16:22:44.525;14.5280762;
03.09.2020 16:22:44.557;0.7266096;03.09.2020 16:22:44.589;14.5280762;
03.09.2020 16:22:44.621;0.7257246;03.09.2020 16:22:44.653;14.5280762;
03.09.2020 16:22:44.684;0.7259902;03.09.2020 16:22:44.716;14.5280762;
03.09.2020 16:22:44.748;0.7261139;03.09.2020 16:22:44.780;14.420166;
03.09.2020 16:22:44.812;0.7248749;03.09.2020 16:22:44.844;14.420166;
03.09.2020 16:22:44.876;0.7269105;03.09.2020 16:22:44.908;14.420166;
03.09.2020 16:22:44.940;0.7244323;03.09.2020 16:22:44.971;14.420166;
03.09.2020 16:22:45.003;0.7246977;03.09.2020 16:22:45.035;14.420166;
03.09.2020 16:22:45.067;0.7251405;03.09.2020 16:22:45.099;14.420166;
03.09.2020 16:22:45.131;0.7239898;03.09.2020 16:22:45.163;14.420166;
03.09.2020 16:22:45.198;0.7238127;03.09.2020 16:22:45.227;14.420166;
03.09.2020 16:22:45.259;0.7244323;03.09.2020 16:22:45.290;14.420166;
03.09.2020 16:22:45.322;0.7225736;03.09.2020 16:22:45.354;14.420166;
03.09.2020 16:22:45.386;0.7240783;03.09.2020 16:22:45.418;14.420166;
03.09.2020 16:22:45.450;0.723193;03.09.2020 16:22:45.482;14.420166;
03.09.2020 16:22:45.514;0.7228392;03.09.2020 16:22:45.546;14.420166;
03.09.2020 16:22:45.578;0.7225736;03.09.2020 16:22:45.609;14.420166;
03.09.2020 16:22:45.641;0.722308;03.09.2020 16:22:45.673;14.420166;
03.09.2020 16:22:45.705;0.7218655;03.09.2020 16:22:45.737;14.420166;
03.09.2020 16:22:45.769;0.7220427;03.09.2020 16:22:45.801;14.420166;
03.09.2020 16:22:45.833;0.7220427;03.09.2020 16:22:45.865;14.420166;
03.09.2020 16:22:45.897;0.7212461;03.09.2020 16:22:45.928;14.420166;
03.09.2020 16:22:45.960;0.721069;03.09.2020 16:22:45.992;14.420166;
03.09.2020 16:22:46.024;0.7199186;03.09.2020 16:22:46.056;14.420166;
03.09.2020 16:22:46.088;0.7213346;03.09.2020 16:22:46.120;14.420166;
03.09.2020 16:22:46.152;0.7195646;03.09.2020 16:22:46.184;14.420166;
03.09.2020 16:22:46.215;0.7198299;03.09.2020 16:22:46.247;14.420166;
03.09.2020 16:22:46.279;0.7195646;03.09.2020 16:22:46.311;14.420166;
03.09.2020 16:22:46.343;0.7194759;03.09.2020 16:22:46.375;14.420166;
03.09.2020 16:22:46.407;0.718768;03.09.2020 16:22:46.439;14.420166;
03.09.2020 16:22:46.471;0.718768;03.09.2020 16:22:46.503;14.420166;
03.09.2020 16:22:46.534;0.7192103;03.09.2020 16:22:46.566;14.420166;
03.09.2020 16:22:46.598;0.718768;03.09.2020 16:22:46.630;14.420166;
03.09.2020 16:22:46.662;0.7178828;03.09.2020 16:22:46.694;14.420166;
03.09.2020 16:22:46.726;0.7183253;03.09.2020 16:22:46.758;14.420166;
03.09.2020 16:22:46.790;0.7177056;03.09.2020 16:22:46.822;14.420166;
03.09.2020 16:22:46.853;0.7176172;03.09.2020 16:22:46.885;14.420166;
03.09.2020 16:22:46.917;0.7168208;03.09.2020 16:22:46.949;14.420166;
03.09.2020 16:22:46.981;0.7166437;03.09.2020 16:22:47.013;14.420166;
03.09.2020 16:22:47.045;0.7164665;03.09.2020 16:22:47.077;14.420166;
03.09.2020 16:22:47.109;0.7154046;03.09.2020 16:22:47.141;14.420166;
03.09.2020 16:22:47.172;0.7162012;03.09.2020 16:22:47.204;14.420166;
03.09.2020 16:22:47.236;0.7154931;03.09.2020 16:22:47.268;14.420166;
03.09.2020 16:22:47.300;0.7152275;03.09.2020 16:22:47.332;14.420166;
03.09.2020 16:22:47.364;0.715139;03.09.2020 16:22:47.396;14.420166;
03.09.2020 16:22:47.428;0.7152275;03.09.2020 16:22:47.459;14.420166;
03.09.2020 16:22:47.491;0.7143422;03.09.2020 16:22:47.523;14.420166;
03.09.2020 16:22:47.555;0.7143422;03.09.2020 16:22:47.587;14.420166;
03.09.2020 16:22:47.619;0.7136344;03.09.2020 16:22:47.651;14.420166;
03.09.2020 16:22:47.683;0.7136344;03.09.2020 16:22:47.715;14.420166;
03.09.2020 16:22:47.747;0.7126607;03.09.2020 16:22:47.778;14.420166;
03.09.2020 16:22:47.810;0.7129263;03.09.2020 16:22:47.842;14.420166;
03.09.2020 16:22:47.874;0.7126607;03.09.2020 16:22:47.906;14.420166;
03.09.2020 16:22:47.938;0.7123066;03.09.2020 16:22:47.970;14.420166;
03.09.2020 16:22:48.002;0.7109791;03.09.2020 16:22:48.034;14.420166;
03.09.2020 16:22:48.066;0.7103592;03.09.2020 16:22:48.098;14.420166;
03.09.2020 16:22:48.130;0.7100941;03.09.2020 16:22:48.162;14.420166;
03.09.2020 16:22:48.194;0.7093858;03.09.2020 16:22:48.226;14.420166;
03.09.2020 16:22:48.258;0.7089432;03.09.2020 16:22:48.290;14.420166;
03.09.2020 16:22:48.322;0.7092973;03.09.2020 16:22:48.354;14.420166;
03.09.2020 16:22:48.385;0.7079698;03.09.2020 16:22:48.417;14.420166;
03.09.2020 16:22:48.449;0.7067305;03.09.2020 16:22:48.481;14.420166;
03.09.2020 16:22:48.513;0.7078811;03.09.2020 16:22:48.545;14.420166;
03.09.2020 16:22:48.577;0.7067305;03.09.2020 16:22:48.609;14.420166;
03.09.2020 16:22:48.641;0.7054027;03.09.2020 16:22:48.673;14.420166;
03.09.2020 16:22:48.704;0.7063762;03.09.2020 16:22:48.736;14.420166;
03.09.2020 16:22:48.768;0.7049602;03.09.2020 16:22:48.800;14.420166;
03.09.2020 16:22:48.832;0.7054914;03.09.2020 16:22:48.864;14.420166;
03.09.2020 16:22:48.896;0.7035438;03.09.2020 16:22:48.928;14.420166;
03.09.2020 16:22:48.960;0.7026588;03.09.2020 16:22:48.992;14.420166;
03.09.2020 16:22:49.023;0.7035438;03.09.2020 16:22:49.055;14.420166;
03.09.2020 16:22:49.087;0.7033669;03.09.2020 16:22:49.119;14.420166;
03.09.2020 16:22:49.151;0.7018622;03.09.2020 16:22:49.183;14.420166;
03.09.2020 16:22:49.215;0.7008885;03.09.2020 16:22:49.247;14.420166;
03.09.2020 16:22:49.279;0.7010654;03.09.2020 16:22:49.311;14.420166;
03.09.2020 16:22:49.342;0.6994723;03.09.2020 16:22:49.374;14.420166;
